x;y
3.230280579332827;0.026
3.4841308407657205;0.025052631578947368
3.550651175085675;0.024315789473684207
3.618441540607175;0.02331578947368421
3.829677627097056;0.022052631578947365
3.757929819855473;0.020999999999999998
3.9027952704161453;0.01957894736842105
4.053245178316937;0.018263157894736842
4.209494820310607;0.01694736842105263
4.209494820310607;0.01563157894736842
4.455235203832911;0.01457894736842105
4.626981267781981;0.013105263157894736
5.182974300768484;0.011842105263157893
5.485544121335007;0.010947368421052631
5.697007841734713;0.009894736842105262
6.627583928584649;0.008421052631578947
8.316064794586607;0.007578947368421052
11.254720190780061;0.007789473684210526
12.370933263917044;0.008789473684210526
14.946447730252919;0.00963157894736842
17.062114583574086;0.010894736842105263
18.058160608203615;0.01226315789473684
20.614289831697704;0.01331578947368421
23.981525001051182;0.01457894736842105
25.381509893008634;0.015684210526315787
26.86322260242655;0.01694736842105263
28.97425782462524;0.018421052631578946
30.66570668821408;0.01994736842105263
32.45589834878681;0.021315789473684208
33.70704953122938;0.022842105263157893
35.0064316781797;0.024421052631578944
37.05002463019775;0.02563157894736842
39.212917720885464;0.02694736842105263
43.10195011386791;0.027999999999999997
46.48909901191587;0.026842105263157893
49.203023011934356;0.025789473684210525
50.14242560325238;0.025157894736842105
50.14242560325238;0.02421052631578947
51.09976362159404;0.023052631578947366
53.069622196779136;0.021894736842105262
55.11541738167078;0.020736842105263158
57.24007647712517;0.019684210526315787
58.332925511153206;0.018157894736842106
61.73826417980397;0.016684210526315787
62.916994302542875;0.015157894736842105
67.86130024130783;0.013368421052631578
70.47730381411222;0.012052631578947367
77.46705447368029;0.010789473684210526
77.46705447368029;0.010789473684210526
78.94608456694708;0.00963157894736842
88.43250140343163;0.00831578947368421
102.87748259224097;0.006947368421052631
119.68197502673063;0.005789473684210526
158.9395696799178;0.004947368421052631
203.23954480549847;0.00431578947368421
264.8487616260663;0.003578947368421052
351.72337516743244;0.003526315789473684
433.0622300986328;0.004368421052631579
553.7662565398339;0.003526315789473684
644.2210444488952;0.003421052631578947
778.3419376830071;0.004105263157894737
905.4799748284329;0.003421052631578947
976.6367436252531;0.0023684210526315787
1053.3853376267825;0.0015789473684210526
1272.6904715084004;0.0010526315789473684
1722.422263427184;0.0005789473684210526
2420.9374735129422;0.00042105263157894734
3338.9811173928556;0.00042105263157894734
4605.156070440926;0.00021052631578947367
5257.015042448169;0.0007368421052631578
5888.714971353983;0.0014210526315789472
6850.60540346345;0.001894736842105263
7969.615548088226;0.0011052631578947368
