x;y
3.2494587155918424;0.04777777777777778
3.5577964903394963;0.04919191919191919
3.8254027466328755;0.050101010101010104
3.9666620101612007;0.048585858585858586
4.113137503418572;0.04717171717171717
4.343054463316707;0.045454545454545456
4.503428864545838;0.043838383838383836
4.422514763163046;0.04212121212121212
4.585823366142806;0.0405050505050505
4.755162406834013;0.03888888888888889
5.020967399614465;0.037070707070707073
5.112830759482941;0.035454545454545454
5.206374846632573;0.033535353535353536
5.497401800103736;0.03161616161616162
5.70040236789636;0.029898989898989897
6.019044567806662;0.028383838383838383
6.5901854779032645;0.026565656565656567
7.618855973704608;0.025353535353535354
9.30044945848139;0.024646464646464646
12.430488295695174;0.024747474747474747
15.174079748634936;0.025656565656565655
16.917900122028364;0.02707070707070707
18.19041133178823;0.028686868686868688
19.2072224812393;0.030404040404040406
19.2072224812393;0.03191919191919192
20.280871538024616;0.03333333333333333
21.80633487506329;0.03525252525252525
22.611569515367442;0.037171717171717175
23.025269621793303;0.038686868686868686
24.312340619997876;0.040606060606060604
26.14103837511491;0.042222222222222223
28.10728502080728;0.0398989898989899
27.602275220902722;0.03828282828282828
27.602275220902722;0.036060606060606064
27.602275220902722;0.03333333333333333
27.602275220902722;0.031212121212121212
28.10728502080728;0.02878787878787879
28.10728502080728;0.026565656565656567
28.62153445389273;0.02414141414141414
28.62153445389273;0.021717171717171718
29.678431503900377;0.01919191919191919
30.221426551783793;0.017272727272727273
30.221426551783793;0.014949494949494949
30.774356208980617;0.012828282828282828
33.08910644196496;0.009696969696969697
36.89173954438243;0.00787878787878788
45.858233661428066;0.007575757575757576
53.01630411562775;0.00595959595959596
61.29168695925734;0.0044444444444444444
80.44736266284181;0.0036363636363636364
109.48889651276869;0.0030303030303030303
146.33706173946356;0.0023232323232323234
199.16480638308562;0.0014141414141414141
286.2153445389273;0.0007070707070707071
411.313750341857;0.000505050505050505
591.0899064227988;0.00040404040404040404
896.9245378672715;0.00010101010101010101
