x;y
3.230280579332827;0.019
3.550651175085675;0.01768421052631579
3.687526185242823;0.016
3.9027952704161453;0.01468421052631579
4.130631257274618;0.013421052631578946
4.130631257274618;0.01194736842105263
4.540296227306948;0.010105263157894735
5.085872905486945;0.008684210526315789
5.697007841734713;0.006947368421052631
6.883072449650219;0.005947368421052631
9.674449976689585;0.005578947368421052
11.68858143607451;0.006263157894736842
14.122036530958988;0.007368421052631579
16.121008134724477;0.008368421052631579
17.387870882110587;0.009263157894736841
19.477253680402452;0.010473684210526316
21.007865593930454;0.01163157894736842
23.091369565345005;0.012578947368421052
25.381509893008634;0.013894736842105262
26.86322260242655;0.015
27.37610533562265;0.016210526315789474
30.09119430711305;0.017473684210526315
33.70704953122938;0.01894736842105263
33.70704953122938;0.01989473684210526
36.35590405810188;0.021105263157894735
37.7573976129017;0.021894736842105262
43.10195011386791;0.022526315789473682
46.48909901191587;0.021315789473684208
48.281219833049214;0.020368421052631577
49.203023011934356;0.01931578947368421
51.09976362159404;0.018421052631578946
52.075379496867;0.017368421052631578
53.069622196779136;0.01631578947368421
54.08284735166099;0.015157894736842105
55.11541738167078;0.013789473684210525
60.58161719561375;0.012578947368421052
59.44663962930905;0.011473684210526315
60.58161719561375;0.010210526315789474
65.34239849168009;0.009
70.47730381411222;0.007947368421052632
70.47730381411222;0.006947368421052631
73.19415241447416;0.005736842105263157
80.45335285813746;0.004684210526315789
90.12088792705983;0.0036842105263157894
104.84165812088645;0.003052631578947368
141.88965040966312;0.0026842105263157894
199.43191578174017;0.0029999999999999996
250.24032160444762;0.0028421052631578945
313.9929650238602;0.002526315789473684
379.36341093075094;0.0018421052631578947
513.4194052245551;0.0011578947368421052
763.7599459984353;0.0006842105263157894
1073.4969660440652;0.0006842105263157894
1425.621074498755;0.0003157894736842105
1822.9732144723546;0.00005263157894736842
